Season,Week,Name,Judge_Raw_Score,Mode,Est_Fan_Percent_Mean,Est_Fan_Percent_Std,Acceptance_Rate,Actual_Result,Judge_Rank_Points,Judge_Percent
18,6,Amy Purdy,38.0,percentage,12.79,4.31,12.45,Safe,,13.48
18,6,Meryl Davis,40.0,percentage,12.86,4.43,12.45,Safe,,14.18
18,6,Drew Carey,32.0,percentage,7.38,1.71,12.45,Eliminated,,11.35
18,6,NeNe Leakes,33.0,percentage,13.79,4.23,12.45,Safe,,11.7
18,7,Danica McKellar,36.0,percentage,15.14,4.48,18.36,Safe,,14.23
18,7,James Maslow,35.0,percentage,15.24,4.41,18.36,Safe,,13.83
18,7,Candace Cameron Bure,37.0,percentage,16.05,4.77,18.36,Safe,,14.62
18,7,Charlie White,35.5,percentage,15.37,4.47,18.36,Safe,,14.03
18,7,Amy Purdy,37.5,percentage,14.73,4.46,18.36,Safe,,14.82
18,7,Meryl Davis,39.0,percentage,14.66,4.54,18.36,Safe,,15.42
18,7,NeNe Leakes,33.0,percentage,8.82,2.0,18.36,Eliminated,,13.04
18,8,Danica McKellar,38.0,percentage,10.01,2.1,15.61,Eliminated,,16.81
18,8,James Maslow,36.0,percentage,18.31,4.57,15.61,Safe,,15.93
18,8,Candace Cameron Bure,36.0,percentage,18.9,4.74,15.61,Safe,,15.93
18,8,Charlie White,40.0,percentage,17.71,4.74,15.61,Safe,,17.7
18,8,Amy Purdy,40.0,percentage,17.22,4.64,15.61,Safe,,17.7
18,8,Meryl Davis,36.0,percentage,17.84,4.43,15.61,Safe,,15.93
18,9,James Maslow,38.0,percentage,21.97,4.94,22.07,Safe,,19.9
18,9,Candace Cameron Bure,36.0,percentage,22.83,4.96,22.07,Safe,,18.85
18,9,Charlie White,38.0,percentage,13.19,2.51,22.07,Eliminated,,19.9
18,9,Amy Purdy,39.0,percentage,20.84,4.77,22.07,Safe,,20.42
18,9,Meryl Davis,40.0,percentage,21.17,4.93,22.07,Safe,,20.94
18,10,James Maslow,29.0,percentage,18.08,2.87,21.81,Eliminated,,25.29
18,10,Candace Cameron Bure,25.9998,percentage,29.22,4.92,21.81,Safe,,22.67
18,10,Amy Purdy,29.666600000000003,percentage,26.3,4.95,21.81,Safe,,25.87
18,10,Meryl Davis,30.0,percentage,26.41,5.03,21.81,Safe,,26.16
19,1,Antonio Sabato Jr.,25.0,percentage,8.52,7.34,20.87,Safe,,6.72
19,1,Jonathan Bennett,30.0,percentage,8.11,7.43,20.87,Safe,,8.06
19,1,Lea Thompson,32.0,percentage,7.95,7.29,20.87,Safe,,8.6
19,1,Janel Parrish,29.0,percentage,8.1,7.26,20.87,Safe,,7.8
19,1,Alfonso Ribeiro,36.0,percentage,7.9,7.28,20.87,Safe,,9.68
19,1,Lolo Jones,22.0,percentage,1.22,0.9,20.87,Eliminated,,5.91
19,1,Randy Couture,31.0,percentage,7.95,7.32,20.87,Safe,,8.33
19,1,Tommy Chong,27.0,percentage,8.13,7.2,20.87,Safe,,7.26
19,1,Betsey Johnson,20.0,percentage,9.66,7.25,20.87,Safe,,5.38
19,1,Michael Waltrip,25.0,percentage,8.48,7.27,20.87,Safe,,6.72
19,1,Tavis Smiley,29.0,percentage,8.0,7.2,20.87,Safe,,7.8
19,1,Bethany Mota,32.0,percentage,7.97,7.32,20.87,Safe,,8.6
19,1,Sadie Robertson,34.0,percentage,8.02,7.37,20.87,Safe,,9.14
19,2,Antonio Sabato Jr.,31.0,percentage,8.93,3.8,12.66,Safe,,8.56
19,2,Jonathan Bennett,30.0,percentage,8.6,3.68,12.66,Safe,,8.29
19,2,Lea Thompson,35.0,percentage,8.25,3.77,12.66,Safe,,9.67
19,2,Janel Parrish,34.0,percentage,8.38,3.76,12.66,Safe,,9.39
19,2,Alfonso Ribeiro,32.0,percentage,8.35,3.72,12.66,Safe,,8.84
19,2,Randy Couture,28.0,percentage,8.71,3.59,12.66,Safe,,7.73
19,2,Tommy Chong,28.0,percentage,8.79,3.6,12.66,Safe,,7.73
19,2,Betsey Johnson,28.0,percentage,10.19,4.03,12.66,Safe,,7.73
19,2,Michael Waltrip,24.0,percentage,9.57,3.64,12.66,Safe,,6.63
19,2,Tavis Smiley,28.0,percentage,3.38,1.11,12.66,Eliminated,,7.73
19,2,Bethany Mota,33.0,percentage,8.3,3.75,12.66,Safe,,9.12
19,2,Sadie Robertson,31.0,percentage,8.55,3.72,12.66,Safe,,8.56
19,3,Antonio Sabato Jr.,29.0,percentage,9.88,3.85,21.55,Safe,,8.22
19,3,Jonathan Bennett,32.0,percentage,9.41,3.87,21.55,Safe,,9.07
19,3,Lea Thompson,31.0,percentage,9.11,3.75,21.55,Safe,,8.78
19,3,Janel Parrish,40.0,percentage,8.86,3.93,21.55,Safe,,11.33
19,3,Alfonso Ribeiro,32.0,percentage,9.12,3.81,21.55,Safe,,9.07
19,3,Randy Couture,26.0,percentage,4.56,1.38,21.55,Eliminated,,7.37
19,3,Tommy Chong,34.0,percentage,9.41,3.95,21.55,Safe,,9.63
19,3,Betsey Johnson,29.0,percentage,11.01,4.15,21.55,Safe,,8.22
19,3,Michael Waltrip,28.0,percentage,10.59,4.07,21.55,Safe,,7.93
19,3,Bethany Mota,40.0,percentage,8.74,3.97,21.55,Safe,,11.33
19,3,Sadie Robertson,32.0,percentage,9.31,3.85,21.55,Safe,,9.07
19,4,Antonio Sabato Jr.,29.0,percentage,11.1,3.88,7.14,Safe,,9.06
19,4,Jonathan Bennett,24.0,percentage,11.67,3.64,7.14,Safe,,7.5
19,4,Lea Thompson,39.0,percentage,9.72,4.04,7.14,Safe,,12.19
19,4,Janel Parrish,36.0,percentage,9.7,3.97,7.14,Safe,,11.25
19,4,Alfonso Ribeiro,40.0,percentage,9.66,4.07,7.14,Safe,,12.5
19,4,Tommy Chong,28.0,percentage,10.98,3.75,7.14,Safe,,8.75
19,4,Betsey Johnson,29.0,percentage,5.1,1.35,7.14,Eliminated,,9.06
19,4,Michael Waltrip,25.0,percentage,12.26,3.91,7.14,Safe,,7.81
19,4,Bethany Mota,33.0,percentage,9.83,3.8,7.14,Safe,,10.31
19,4,Sadie Robertson,37.0,percentage,9.98,4.05,7.14,Safe,,11.56
19,5,Antonio Sabato Jr.,28.0,percentage,11.72,4.51,100.0,Safe,,10.61
19,5,Jonathan Bennett,24.0,percentage,12.3,4.59,100.0,Safe,,9.09
19,5,Lea Thompson,34.0,percentage,10.25,4.25,100.0,Safe,,12.88
19,5,Janel Parrish,33.0,percentage,10.21,4.24,100.0,Safe,,12.5
19,5,Alfonso Ribeiro,34.0,percentage,10.18,4.23,100.0,Safe,,12.88
19,5,Tommy Chong,23.0,percentage,11.54,4.48,100.0,Safe,,8.71
19,5,Michael Waltrip,20.0,percentage,12.91,4.68,100.0,Safe,,7.58
19,5,Bethany Mota,32.0,percentage,10.38,4.27,100.0,Safe,,12.12
19,5,Sadie Robertson,36.0,percentage,10.52,4.29,100.0,Safe,,13.64
19,6,Antonio Sabato Jr.,28.0,percentage,12.97,4.01,6.99,Safe,,9.56
19,6,Jonathan Bennett,32.0,percentage,5.58,1.4,6.99,Eliminated,,10.92
19,6,Lea Thompson,32.0,percentage,11.39,3.88,6.99,Safe,,10.92
19,6,Janel Parrish,33.0,percentage,11.17,3.96,6.99,Safe,,11.26
19,6,Alfonso Ribeiro,39.0,percentage,10.42,4.03,6.99,Safe,,13.31
19,6,Tommy Chong,28.0,percentage,12.85,3.97,6.99,Safe,,9.56
19,6,Michael Waltrip,30.0,percentage,13.59,4.33,6.99,Safe,,10.24
19,6,Bethany Mota,36.0,percentage,10.85,4.04,6.99,Safe,,12.29
19,6,Sadie Robertson,35.0,percentage,11.17,3.99,6.99,Safe,,11.95
19,7,Antonio Sabato Jr.,29.5,percentage,7.33,1.72,12.64,Eliminated,,11.41
19,7,Lea Thompson,35.0,percentage,12.77,4.33,12.64,Safe,,13.54
19,7,Janel Parrish,33.5,percentage,12.71,4.26,12.64,Safe,,12.96
19,7,Alfonso Ribeiro,34.0,percentage,12.05,4.08,12.64,Safe,,13.15
19,7,Tommy Chong,30.0,percentage,14.59,4.44,12.64,Safe,,11.61
19,7,Michael Waltrip,28.0,percentage,15.44,4.51,12.64,Safe,,10.83
19,7,Bethany Mota,37.5,percentage,12.01,4.31,12.64,Safe,,14.51
19,7,Sadie Robertson,31.0,percentage,13.11,4.08,12.64,Safe,,11.99
19,8,Lea Thompson,32.0,percentage,15.37,4.44,26.22,Safe,,12.9
19,8,Janel Parrish,43.0,percentage,14.2,4.78,26.22,Safe,,17.34
19,8,Alfonso Ribeiro,41.0,percentage,13.67,4.61,26.22,Safe,,16.53
19,8,Tommy Chong,29.0,percentage,17.26,4.65,26.22,Safe,,11.69
19,8,Michael Waltrip,25.0,percentage,10.99,2.33,26.22,Eliminated,,10.08
19,8,Bethany Mota,40.0,percentage,13.66,4.53,26.22,Safe,,16.13
19,8,Sadie Robertson,38.0,percentage,14.85,4.69,26.22,Safe,,15.32
19,9,Lea Thompson,35.0,percentage,10.43,2.12,15.42,Eliminated,,16.36
19,9,Janel Parrish,38.5,percentage,17.01,4.69,15.42,Safe,,17.99
19,9,Alfonso Ribeiro,38.5,percentage,16.53,4.54,15.42,Safe,,17.99
19,9,Tommy Chong,28.5,percentage,21.29,4.77,15.42,Safe,,13.32
19,9,Bethany Mota,37.0,percentage,16.8,4.5,15.42,Safe,,17.29
19,9,Sadie Robertson,36.5,percentage,17.94,4.76,15.42,Safe,,17.06
19,10,Janel Parrish,39.0,percentage,20.65,4.92,18.09,Safe,,21.37
19,10,Alfonso Ribeiro,37.5,percentage,20.68,4.7,18.09,Safe,,20.55
19,10,Tommy Chong,31.0,percentage,16.16,2.63,18.09,Eliminated,,16.99
19,10,Bethany Mota,38.0,percentage,20.68,4.85,18.09,Safe,,20.82
19,10,Sadie Robertson,37.0,percentage,21.83,4.98,18.09,Safe,,20.27
19,11,Janel Parrish,38.99980000000001,percentage,27.0,5.05,30.75,Safe,,24.95
19,11,Alfonso Ribeiro,40.0,percentage,26.72,5.11,30.75,Safe,,25.59
19,11,Bethany Mota,38.0,percentage,18.44,3.08,30.75,Eliminated,,24.31
19,11,Sadie Robertson,39.333200000000005,percentage,27.84,5.27,30.75,Safe,,25.16
20,1,Suzanne Somers,25.0,percentage,8.32,7.66,100.0,Safe,,7.86
20,1,Willow Shields,25.0,percentage,8.31,7.65,100.0,Safe,,7.86
20,1,Riker Lynch,31.0,percentage,8.3,7.65,100.0,Safe,,9.75
20,1,Rumer Willis,32.0,percentage,8.37,7.7,100.0,Safe,,10.06
20,1,Nastia Liukin,30.0,percentage,8.32,7.65,100.0,Safe,,9.43
20,1,Michael Sam,26.0,percentage,8.35,7.69,100.0,Safe,,8.18
20,1,Robert Herjavec,28.0,percentage,8.33,7.69,100.0,Safe,,8.81
20,1,Charlotte McKinney,22.0,percentage,8.3,7.63,100.0,Safe,,6.92
20,1,Noah Galloway,26.0,percentage,8.32,7.64,100.0,Safe,,8.18
20,1,Redfoo,22.0,percentage,8.31,7.69,100.0,Safe,,6.92
20,1,Patti LaBelle,25.0,percentage,8.37,7.67,100.0,Safe,,7.86
20,1,Chris Soules,26.0,percentage,8.39,7.72,100.0,Safe,,8.18
20,2,Suzanne Somers,28.0,percentage,8.94,3.6,4.34,Safe,,8.07
20,2,Willow Shields,32.0,percentage,8.5,3.63,4.34,Safe,,9.22
20,2,Riker Lynch,32.0,percentage,8.39,3.63,4.34,Safe,,9.22
20,2,Rumer Willis,32.0,percentage,8.44,3.61,4.34,Safe,,9.22
20,2,Nastia Liukin,34.0,percentage,8.27,3.68,4.34,Safe,,9.8
20,2,Michael Sam,28.0,percentage,8.91,3.6,4.34,Safe,,8.07
20,2,Robert Herjavec,28.0,percentage,8.88,3.52,4.34,Safe,,8.07
20,2,Charlotte McKinney,26.0,percentage,9.15,3.48,4.34,Safe,,7.49
20,2,Noah Galloway,27.0,percentage,9.01,3.49,4.34,Safe,,7.78
20,2,Redfoo,31.0,percentage,2.76,0.94,4.34,Eliminated,,8.93
20,2,Patti LaBelle,28.0,percentage,8.83,3.51,4.34,Safe,,8.07
20,2,Chris Soules,21.0,percentage,9.92,3.33,4.34,Safe,,6.05
20,3,Suzanne Somers,25.0,percentage,9.94,3.87,20.38,Safe,,7.99
20,3,Willow Shields,32.0,percentage,8.99,3.93,20.38,Safe,,10.22
20,3,Riker Lynch,34.0,percentage,8.76,3.9,20.38,Safe,,10.86
20,3,Rumer Willis,33.0,percentage,8.86,3.92,20.38,Safe,,10.54
20,3,Nastia Liukin,34.0,percentage,8.69,3.89,20.38,Safe,,10.86
20,3,Michael Sam,24.0,percentage,10.01,3.85,20.38,Safe,,7.67
20,3,Robert Herjavec,29.0,percentage,9.57,3.95,20.38,Safe,,9.27
20,3,Charlotte McKinney,22.0,percentage,4.82,1.46,20.38,Eliminated,,7.03
20,3,Noah Galloway,30.0,percentage,9.58,3.99,20.38,Safe,,9.58
20,3,Patti LaBelle,22.0,percentage,10.23,3.71,20.38,Safe,,7.03
20,3,Chris Soules,28.0,percentage,10.56,4.16,20.38,Safe,,8.95
20,4,Suzanne Somers,28.0,percentage,11.42,3.89,11.7,Safe,,8.62
20,4,Willow Shields,39.0,percentage,9.67,4.02,11.7,Safe,,12.0
20,4,Riker Lynch,34.0,percentage,9.8,3.86,11.7,Safe,,10.46
20,4,Rumer Willis,35.0,percentage,9.86,3.94,11.7,Safe,,10.77
20,4,Nastia Liukin,36.0,percentage,9.56,3.89,11.7,Safe,,11.08
20,4,Michael Sam,30.0,percentage,4.9,1.36,11.7,Eliminated,,9.23
20,4,Robert Herjavec,34.0,percentage,10.52,4.06,11.7,Safe,,10.46
20,4,Noah Galloway,32.0,percentage,10.72,4.0,11.7,Safe,,9.85
20,4,Patti LaBelle,30.0,percentage,11.46,4.08,11.7,Safe,,9.23
20,4,Chris Soules,27.0,percentage,12.09,4.05,11.7,Safe,,8.31
20,5,Suzanne Somers,28.0,percentage,6.08,1.57,12.05,Eliminated,,9.89
20,5,Willow Shields,34.0,percentage,10.75,4.05,12.05,Safe,,12.01
20,5,Riker Lynch,38.0,percentage,10.49,4.17,12.05,Safe,,13.43
20,5,Rumer Willis,39.0,percentage,10.56,4.21,12.05,Safe,,13.78
20,5,Nastia Liukin,38.0,percentage,10.31,4.05,12.05,Safe,,13.43
20,5,Robert Herjavec,24.0,percentage,12.9,3.84,12.05,Safe,,8.48
20,5,Noah Galloway,28.0,percentage,12.24,3.99,12.05,Safe,,9.89
20,5,Patti LaBelle,27.0,percentage,13.03,4.1,12.05,Safe,,9.54
20,5,Chris Soules,27.0,percentage,13.65,4.36,12.05,Safe,,9.54
20,6,Willow Shields,36.5,percentage,12.56,4.17,8.88,Safe,,12.9
20,6,Riker Lynch,38.0,percentage,12.09,4.11,8.88,Safe,,13.43
20,6,Rumer Willis,35.5,percentage,12.51,4.0,8.88,Safe,,12.54
20,6,Nastia Liukin,36.5,percentage,12.16,4.01,8.88,Safe,,12.9
20,6,Robert Herjavec,33.5,percentage,14.57,4.48,8.88,Safe,,11.84
20,6,Noah Galloway,34.0,percentage,14.05,4.29,8.88,Safe,,12.01
20,6,Patti LaBelle,34.0,percentage,6.92,1.61,8.88,Eliminated,,12.01
20,6,Chris Soules,35.0,percentage,15.14,4.71,8.88,Safe,,12.37
20,7,Willow Shields,39.0,percentage,7.14,1.71,11.62,Eliminated,,15.35
20,7,Riker Lynch,37.0,percentage,14.28,4.16,11.62,Safe,,14.57
20,7,Rumer Willis,37.0,percentage,14.59,4.27,11.62,Safe,,14.57
20,7,Nastia Liukin,41.0,percentage,13.59,4.22,11.62,Safe,,16.14
20,7,Robert Herjavec,31.0,percentage,17.12,4.34,11.62,Safe,,12.2
20,7,Noah Galloway,38.0,percentage,15.76,4.64,11.62,Safe,,14.96
20,7,Chris Soules,31.0,percentage,17.53,4.53,11.62,Safe,,12.2
20,8,Riker Lynch,39.0,percentage,16.4,4.68,18.93,Safe,,18.44
20,8,Rumer Willis,40.0,percentage,16.59,4.8,18.93,Safe,,18.91
20,8,Nastia Liukin,38.0,percentage,16.02,4.46,18.93,Safe,,17.97
20,8,Robert Herjavec,31.0,percentage,11.75,2.3,18.93,Eliminated,,14.66
20,8,Noah Galloway,31.5,percentage,18.95,4.56,18.93,Safe,,14.89
20,8,Chris Soules,32.0,percentage,20.29,4.99,18.93,Safe,,15.13
20,9,Riker Lynch,40.0,percentage,26.35,5.02,29.09,Safe,,25.48
20,9,Rumer Willis,39.0,percentage,26.81,4.98,29.09,Safe,,24.84
20,9,Nastia Liukin,40.0,percentage,17.41,2.98,29.09,Eliminated,,25.48
20,9,Noah Galloway,38.0,percentage,29.43,5.41,29.09,Safe,,24.2
20,10,Riker Lynch,40.0,percentage,31.91,6.52,100.0,Safe,,34.48
20,10,Rumer Willis,40.0,percentage,32.46,6.57,100.0,Safe,,34.48
20,10,Noah Galloway,36.0,percentage,35.63,6.71,100.0,Safe,,31.03
21,1,Gary Busey,15.0,percentage,7.68,7.13,100.0,Safe,,6.0
21,1,Alexa PenaVega,22.0,percentage,7.69,7.13,100.0,Safe,,8.8
21,1,Carlos PenaVega,23.0,percentage,7.66,7.14,100.0,Safe,,9.2
21,1,Victor Espinoza,15.0,percentage,7.71,7.15,100.0,Safe,,6.0
21,1,Alek Skarlatos,22.0,percentage,7.7,7.1,100.0,Safe,,8.8
21,1,Chaka Khan,13.0,percentage,7.71,7.15,100.0,Safe,,5.2
21,1,Andy Grammer,21.0,percentage,7.63,7.08,100.0,Safe,,8.4
21,1,Tamar Braxton,23.0,percentage,7.66,7.12,100.0,Safe,,9.2
21,1,Nick Carter,24.0,percentage,7.72,7.1,100.0,Safe,,9.6
21,1,Hayes Grier,21.0,percentage,7.71,7.14,100.0,Safe,,8.4
21,1,Bindi Irwin,24.0,percentage,7.74,7.15,100.0,Safe,,9.6
21,1,Kim Zolciak-Biermann,12.0,percentage,7.67,7.09,100.0,Safe,,4.8
21,1,Paula Deen,15.0,percentage,7.72,7.14,100.0,Safe,,6.0
21,2,Gary Busey,16.5,percentage,8.58,3.4,11.25,Safe,,6.1
21,2,Alexa PenaVega,23.0,percentage,7.91,3.71,11.25,Safe,,8.5
21,2,Carlos PenaVega,22.5,percentage,7.85,3.6,11.25,Safe,,8.32
21,2,Victor Espinoza,18.5,percentage,3.04,1.05,11.25,Eliminated,,6.84
21,2,Alek Skarlatos,22.5,percentage,7.95,3.67,11.25,Safe,,8.32
21,2,Chaka Khan,15.0,percentage,8.93,3.42,11.25,Safe,,5.55
21,2,Andy Grammer,22.0,percentage,7.85,3.6,11.25,Safe,,8.13
21,2,Tamar Braxton,24.5,percentage,7.67,3.68,11.25,Safe,,9.06
21,2,Nick Carter,22.5,percentage,7.92,3.67,11.25,Safe,,8.32
21,2,Hayes Grier,22.5,percentage,7.87,3.65,11.25,Safe,,8.32
21,2,Bindi Irwin,24.0,percentage,7.9,3.68,11.25,Safe,,8.87
21,2,Kim Zolciak-Biermann,18.5,percentage,8.22,3.53,11.25,Safe,,6.84
21,2,Paula Deen,18.5,percentage,8.31,3.54,11.25,Safe,,6.84
21,3,Gary Busey,25.0,percentage,10.72,4.34,100.0,Safe,,8.2
21,3,Alexa PenaVega,36.0,percentage,9.92,4.19,100.0,Safe,,11.8
21,3,Carlos PenaVega,31.0,percentage,9.83,4.14,100.0,Safe,,10.16
21,3,Alek Skarlatos,33.0,percentage,9.99,4.22,100.0,Safe,,10.82
21,3,Andy Grammer,29.0,percentage,9.81,4.19,100.0,Safe,,9.51
21,3,Tamar Braxton,33.0,percentage,9.61,4.14,100.0,Safe,,10.82
21,3,Nick Carter,36.0,percentage,9.92,4.2,100.0,Safe,,11.8
21,3,Hayes Grier,30.0,percentage,9.88,4.21,100.0,Safe,,9.84
21,3,Bindi Irwin,32.0,percentage,9.91,4.19,100.0,Safe,,10.49
21,3,Paula Deen,20.0,percentage,10.42,4.3,100.0,Safe,,6.56
21,4,Gary Busey,16.0,percentage,6.26,1.74,27.61,Eliminated,,6.78
21,4,Alexa PenaVega,21.0,percentage,10.7,3.98,27.61,Safe,,8.9
21,4,Carlos PenaVega,25.0,percentage,10.21,4.11,27.61,Safe,,10.59
21,4,Alek Skarlatos,24.0,percentage,10.44,4.12,27.61,Safe,,10.17
21,4,Andy Grammer,23.0,percentage,10.39,4.09,27.61,Safe,,9.75
21,4,Tamar Braxton,27.0,percentage,9.88,4.09,27.61,Safe,,11.44
21,4,Nick Carter,27.0,percentage,10.23,4.21,27.61,Safe,,11.44
21,4,Hayes Grier,27.0,percentage,10.18,4.17,27.61,Safe,,11.44
21,4,Bindi Irwin,28.0,percentage,10.16,4.2,27.61,Safe,,11.86
21,4,Paula Deen,18.0,percentage,11.55,4.03,27.61,Safe,,7.63
21,5,Alexa PenaVega,40.0,percentage,11.42,4.46,100.0,Safe,,13.29
21,5,Carlos PenaVega,39.0,percentage,10.89,4.38,100.0,Safe,,12.96
21,5,Alek Skarlatos,29.0,percentage,11.15,4.42,100.0,Safe,,9.63
21,5,Andy Grammer,36.0,percentage,11.04,4.36,100.0,Safe,,11.96
21,5,Tamar Braxton,29.0,percentage,10.54,4.3,100.0,Safe,,9.63
21,5,Nick Carter,35.0,percentage,10.91,4.37,100.0,Safe,,11.63
21,5,Hayes Grier,30.0,percentage,10.86,4.35,100.0,Safe,,9.97
21,5,Bindi Irwin,37.0,percentage,10.84,4.37,100.0,Safe,,12.29
21,5,Paula Deen,26.0,percentage,12.34,4.6,100.0,Safe,,8.64
21,6,Alexa PenaVega,30.0,percentage,12.43,4.21,26.17,Safe,,9.58
21,6,Carlos PenaVega,38.0,percentage,11.32,4.32,26.17,Safe,,12.14
21,6,Alek Skarlatos,30.0,percentage,12.22,4.18,26.17,Safe,,9.58
21,6,Andy Grammer,40.0,percentage,11.39,4.36,26.17,Safe,,12.78
21,6,Tamar Braxton,40.0,percentage,10.86,4.26,26.17,Safe,,12.78
21,6,Nick Carter,39.0,percentage,11.36,4.35,26.17,Safe,,12.46
21,6,Hayes Grier,32.0,percentage,11.79,4.17,26.17,Safe,,10.22
21,6,Bindi Irwin,40.0,percentage,11.2,4.29,26.17,Safe,,12.78
21,6,Paula Deen,24.0,percentage,7.43,1.88,26.17,Eliminated,,7.67
21,7,Alexa PenaVega,27.5,percentage,14.2,4.44,10.58,Safe,,12.44
21,7,Carlos PenaVega,28.0,percentage,13.08,4.19,10.58,Safe,,12.67
21,7,Alek Skarlatos,26.5,percentage,14.06,4.36,10.58,Safe,,11.99
21,7,Andy Grammer,28.0,percentage,13.18,4.18,10.58,Safe,,12.67
21,7,Tamar Braxton,27.0,percentage,12.9,4.03,10.58,Safe,,12.22
21,7,Nick Carter,27.0,percentage,13.31,4.16,10.58,Safe,,12.22
21,7,Hayes Grier,28.0,percentage,6.37,1.57,10.58,Eliminated,,12.67
21,7,Bindi Irwin,29.0,percentage,12.9,4.29,10.58,Safe,,13.12
21,8,Alexa PenaVega,26.9998,percentage,16.04,4.69,27.24,Safe,,13.92
21,8,Carlos PenaVega,28.9998,percentage,14.72,4.62,27.24,Safe,,14.95
21,8,Alek Skarlatos,25.0,percentage,16.21,4.58,27.24,Safe,,12.89
21,8,Andy Grammer,23.9998,percentage,8.97,2.13,27.24,Eliminated,,12.37
21,8,Tamar Braxton,28.0,percentage,14.7,4.47,27.24,Safe,,14.43
21,8,Nick Carter,33.0,percentage,14.57,4.81,27.24,Safe,,17.01
21,8,Bindi Irwin,28.0,percentage,14.78,4.5,27.24,Safe,,14.43
21,9,Alexa PenaVega,30.0,percentage,9.36,1.85,6.39,Eliminated,,18.24
21,9,Carlos PenaVega,27.0,percentage,17.92,4.31,6.39,Safe,,16.41
21,9,Alek Skarlatos,25.5,percentage,19.42,4.56,6.39,Safe,,15.5
21,9,Tamar Braxton,24.5,percentage,18.6,4.13,6.39,Safe,,14.89
21,9,Nick Carter,27.5,percentage,17.55,4.25,6.39,Safe,,16.72
21,9,Bindi Irwin,30.0,percentage,17.15,4.5,6.39,Safe,,18.24
21,10,Carlos PenaVega,31.5,percentage,24.85,6.05,100.0,Safe,,26.58
21,10,Alek Skarlatos,28.5,percentage,26.97,6.21,100.0,Safe,,24.05
21,10,Nick Carter,27.0,percentage,24.36,6.02,100.0,Safe,,22.78
21,10,Bindi Irwin,31.5,percentage,23.82,5.96,100.0,Safe,,26.58
21,11,Carlos PenaVega,30.0,percentage,17.83,2.88,23.43,Eliminated,,25.42
21,11,Alek Skarlatos,27.999899999999997,percentage,29.12,5.15,23.43,Safe,,23.73
21,11,Nick Carter,30.0,percentage,26.69,4.94,23.43,Safe,,25.42
21,11,Bindi Irwin,30.0,percentage,26.36,4.91,23.43,Safe,,25.42
22,1,Mischa Barton,16.0,percentage,8.35,7.67,100.0,Safe,,6.75
22,1,Kim Fields,20.0,percentage,8.36,7.67,100.0,Safe,,8.44
22,1,Jodie Sweetin,20.0,percentage,8.36,7.67,100.0,Safe,,8.44
22,1,Doug Flutie,15.0,percentage,8.33,7.67,100.0,Safe,,6.33
22,1,Von Miller,21.0,percentage,8.33,7.68,100.0,Safe,,8.86
22,1,Antonio Brown,21.0,percentage,8.34,7.68,100.0,Safe,,8.86
22,1,Paige VanZant,21.0,percentage,8.29,7.63,100.0,Safe,,8.86
22,1,Geraldo Rivera,13.0,percentage,8.38,7.72,100.0,Safe,,5.49
22,1,Nyle DiMarco,23.0,percentage,8.32,7.69,100.0,Safe,,9.7
22,1,Ginger Zee,23.0,percentage,8.32,7.67,100.0,Safe,,9.7
22,1,Wanya Morris,23.0,percentage,8.32,7.68,100.0,Safe,,9.7
22,1,Marla Maples,21.0,percentage,8.32,7.68,100.0,Safe,,8.86
22,2,Mischa Barton,15.0,percentage,9.25,3.71,31.33,Safe,,6.36
22,2,Kim Fields,19.0,percentage,8.77,3.84,31.33,Safe,,8.05
22,2,Jodie Sweetin,21.0,percentage,8.6,3.82,31.33,Safe,,8.9
22,2,Doug Flutie,20.0,percentage,8.64,3.87,31.33,Safe,,8.47
22,2,Von Miller,20.0,percentage,8.66,3.83,31.33,Safe,,8.47
22,2,Antonio Brown,19.0,percentage,8.72,3.82,31.33,Safe,,8.05
22,2,Paige VanZant,24.0,percentage,8.42,3.88,31.33,Safe,,10.17
22,2,Geraldo Rivera,13.0,percentage,4.6,1.47,31.33,Eliminated,,5.51
22,2,Nyle DiMarco,20.0,percentage,8.66,3.84,31.33,Safe,,8.47
22,2,Ginger Zee,21.0,percentage,8.58,3.86,31.33,Safe,,8.9
22,2,Wanya Morris,24.0,percentage,8.47,3.91,31.33,Safe,,10.17
22,2,Marla Maples,20.0,percentage,8.64,3.84,31.33,Safe,,8.47
22,3,Mischa Barton,18.0,percentage,4.6,1.34,15.62,Eliminated,,7.59
22,3,Kim Fields,22.0,percentage,9.64,3.94,15.62,Safe,,9.28
22,3,Jodie Sweetin,23.0,percentage,9.36,3.91,15.62,Safe,,9.7
22,3,Doug Flutie,20.0,percentage,9.77,3.83,15.62,Safe,,8.44
22,3,Von Miller,20.0,percentage,9.8,3.87,15.62,Safe,,8.44
22,3,Antonio Brown,20.0,percentage,9.83,3.86,15.62,Safe,,8.44
22,3,Paige VanZant,23.0,percentage,9.18,3.87,15.62,Safe,,9.7
22,3,Nyle DiMarco,25.0,percentage,9.31,3.99,15.62,Safe,,10.55
22,3,Ginger Zee,21.0,percentage,9.62,3.86,15.62,Safe,,8.86
22,3,Wanya Morris,24.0,percentage,9.25,3.96,15.62,Safe,,10.13
22,3,Marla Maples,21.0,percentage,9.65,3.92,15.62,Safe,,8.86
22,4,Kim Fields,32.0,percentage,10.64,4.07,15.35,Safe,,10.03
22,4,Jodie Sweetin,27.0,percentage,10.9,3.82,15.35,Safe,,8.46
