Season,Week,Name,Judge_Raw_Score,Judge_Percent,Est_Fan_Percent_Mean,Est_Fan_Percent_Std,Acceptance_Rate,Actual_Result
21,6,Hayes Grier,32.0,10.22,11.79,4.18,25.91,Safe
21,6,Bindi Irwin,40.0,12.78,11.02,4.32,25.91,Safe
21,6,Paula Deen,24.0,7.67,7.46,1.88,25.91,Eliminated
21,7,Alexa PenaVega,27.5,12.44,14.18,4.44,10.52,Safe
21,7,Carlos PenaVega,28.0,12.67,13.23,4.21,10.52,Safe
21,7,Alek Skarlatos,26.5,11.99,13.95,4.29,10.52,Safe
21,7,Andy Grammer,28.0,12.67,13.3,4.26,10.52,Safe
21,7,Tamar Braxton,27.0,12.22,13.17,4.08,10.52,Safe
21,7,Nick Carter,27.0,12.22,13.16,4.1,10.52,Safe
21,7,Hayes Grier,28.0,12.67,6.34,1.56,10.52,Eliminated
21,7,Bindi Irwin,29.0,13.12,12.66,4.2,10.52,Safe
21,8,Alexa PenaVega,26.9998,13.92,16.05,4.7,25.97,Safe
21,8,Carlos PenaVega,28.9998,14.95,14.86,4.58,25.97,Safe
21,8,Alek Skarlatos,25.0,12.89,16.12,4.53,25.97,Safe
21,8,Andy Grammer,23.9998,12.37,9.01,2.13,25.97,Eliminated
21,8,Tamar Braxton,28.0,14.43,14.97,4.55,25.97,Safe
21,8,Nick Carter,33.0,17.01,14.44,4.79,25.97,Safe
21,8,Bindi Irwin,28.0,14.43,14.55,4.46,25.97,Safe
21,9,Alexa PenaVega,30.0,18.24,9.38,1.87,6.59,Eliminated
21,9,Carlos PenaVega,27.0,16.41,17.85,4.3,6.59,Safe
21,9,Alek Skarlatos,25.5,15.5,19.35,4.5,6.59,Safe
21,9,Tamar Braxton,24.5,14.89,18.99,4.23,6.59,Safe
21,9,Nick Carter,27.5,16.72,17.48,4.27,6.59,Safe
21,9,Bindi Irwin,30.0,18.24,16.95,4.43,6.59,Safe
21,10,Carlos PenaVega,31.5,26.58,24.92,6.05,100.0,Safe
21,10,Alek Skarlatos,28.5,24.05,26.99,6.22,100.0,Safe
21,10,Nick Carter,27.0,22.78,24.44,6.02,100.0,Safe
21,10,Bindi Irwin,31.5,26.58,23.65,5.95,100.0,Safe
21,11,Carlos PenaVega,30.0,25.42,17.84,2.87,22.88,Eliminated
21,11,Alek Skarlatos,27.999899999999997,23.73,29.17,5.18,22.88,Safe
21,11,Nick Carter,30.0,25.42,26.78,4.97,22.88,Safe
21,11,Bindi Irwin,30.0,25.42,26.21,4.79,22.88,Safe
22,1,Mischa Barton,16.0,6.75,8.36,7.69,100.0,Safe
22,1,Kim Fields,20.0,8.44,8.31,7.67,100.0,Safe
22,1,Jodie Sweetin,20.0,8.44,8.33,7.65,100.0,Safe
22,1,Doug Flutie,15.0,6.33,8.32,7.64,100.0,Safe
22,1,Von Miller,21.0,8.86,8.37,7.67,100.0,Safe
22,1,Antonio Brown,21.0,8.86,8.34,7.68,100.0,Safe
22,1,Paige VanZant,21.0,8.86,8.32,7.67,100.0,Safe
22,1,Geraldo Rivera,13.0,5.49,8.33,7.65,100.0,Safe
22,1,Nyle DiMarco,23.0,9.7,8.33,7.65,100.0,Safe
22,1,Ginger Zee,23.0,9.7,8.33,7.68,100.0,Safe
22,1,Wanya Morris,23.0,9.7,8.34,7.69,100.0,Safe
22,1,Marla Maples,21.0,8.86,8.31,7.6,100.0,Safe
22,2,Mischa Barton,15.0,6.36,9.27,3.7,31.24,Safe
22,2,Kim Fields,19.0,8.05,8.69,3.82,31.24,Safe
22,2,Jodie Sweetin,21.0,8.9,8.57,3.88,31.24,Safe
22,2,Doug Flutie,20.0,8.47,8.63,3.82,31.24,Safe
22,2,Von Miller,20.0,8.47,8.73,3.88,31.24,Safe
22,2,Antonio Brown,19.0,8.05,8.72,3.87,31.24,Safe
22,2,Paige VanZant,24.0,10.17,8.43,3.87,31.24,Safe
22,2,Geraldo Rivera,13.0,5.51,4.58,1.46,31.24,Eliminated
22,2,Nyle DiMarco,20.0,8.47,8.68,3.85,31.24,Safe
22,2,Ginger Zee,21.0,8.9,8.58,3.86,31.24,Safe
22,2,Wanya Morris,24.0,10.17,8.52,3.95,31.24,Safe
22,2,Marla Maples,20.0,8.47,8.6,3.85,31.24,Safe
22,3,Mischa Barton,18.0,7.59,4.62,1.32,15.58,Eliminated
22,3,Kim Fields,22.0,9.28,9.58,3.93,15.58,Safe
22,3,Jodie Sweetin,23.0,9.7,9.39,3.91,15.58,Safe
22,3,Doug Flutie,20.0,8.44,9.78,3.82,15.58,Safe
22,3,Von Miller,20.0,8.44,9.77,3.87,15.58,Safe
22,3,Antonio Brown,20.0,8.44,9.81,3.85,15.58,Safe
22,3,Paige VanZant,23.0,9.7,9.27,3.88,15.58,Safe
22,3,Nyle DiMarco,25.0,10.55,9.34,4.06,15.58,Safe
22,3,Ginger Zee,21.0,8.86,9.58,3.85,15.58,Safe
22,3,Wanya Morris,24.0,10.13,9.24,3.98,15.58,Safe
22,3,Marla Maples,21.0,8.86,9.61,3.89,15.58,Safe
22,4,Kim Fields,32.0,10.03,10.54,4.06,15.88,Safe
22,4,Jodie Sweetin,27.0,8.46,10.93,3.84,15.88,Safe
22,4,Doug Flutie,24.0,7.52,11.72,3.84,15.88,Safe
22,4,Von Miller,32.0,10.03,10.75,4.09,15.88,Safe
22,4,Antonio Brown,35.0,10.97,10.59,4.18,15.88,Safe
22,4,Paige VanZant,36.0,11.29,9.99,4.06,15.88,Safe
22,4,Nyle DiMarco,34.0,10.66,10.15,4.01,15.88,Safe
22,4,Ginger Zee,36.0,11.29,10.27,4.13,15.88,Safe
22,4,Wanya Morris,35.0,10.97,10.06,4.06,15.88,Safe
22,4,Marla Maples,28.0,8.78,5.0,1.45,15.88,Eliminated
22,5,Kim Fields,28.0,10.14,11.09,4.39,100.0,Safe
22,5,Jodie Sweetin,35.0,12.68,11.51,4.45,100.0,Safe
22,5,Doug Flutie,28.0,10.14,12.35,4.59,100.0,Safe
22,5,Von Miller,29.0,10.51,11.29,4.43,100.0,Safe
22,5,Antonio Brown,26.0,9.42,11.15,4.41,100.0,Safe
22,5,Paige VanZant,31.0,11.23,10.53,4.29,100.0,Safe
22,5,Nyle DiMarco,37.0,13.41,10.69,4.34,100.0,Safe
22,5,Ginger Zee,32.0,11.59,10.8,4.34,100.0,Safe
22,5,Wanya Morris,30.0,10.87,10.59,4.31,100.0,Safe
22,6,Kim Fields,24.0,10.57,11.98,4.17,16.17,Safe
22,6,Jodie Sweetin,25.0,11.01,12.22,4.3,16.17,Safe
22,6,Doug Flutie,21.0,9.25,6.59,1.65,16.17,Eliminated
22,6,Von Miller,24.0,10.57,12.14,4.16,16.17,Safe
22,6,Antonio Brown,27.0,11.89,11.71,4.31,16.17,Safe
22,6,Paige VanZant,28.0,12.33,11.07,4.17,16.17,Safe
22,6,Nyle DiMarco,25.0,11.01,11.53,4.06,16.17,Safe
22,6,Ginger Zee,24.0,10.57,11.77,4.09,16.17,Safe
22,6,Wanya Morris,29.0,12.78,11.0,4.2,16.17,Safe
22,7,Kim Fields,26.0,12.15,6.68,1.65,13.06,Eliminated
22,7,Jodie Sweetin,25.5,11.92,14.04,4.34,13.06,Safe
22,7,Von Miller,26.0,12.15,13.89,4.38,13.06,Safe
22,7,Antonio Brown,26.0,12.15,13.48,4.27,13.06,Safe
22,7,Paige VanZant,27.5,12.85,12.8,4.22,13.06,Safe
22,7,Nyle DiMarco,28.0,13.08,13.11,4.32,13.06,Safe
22,7,Ginger Zee,27.5,12.85,13.34,4.33,13.06,Safe
22,7,Wanya Morris,27.5,12.85,12.66,4.11,13.06,Safe
22,8,Jodie Sweetin,30.0,17.75,9.66,1.94,7.65,Eliminated
22,8,Antonio Brown,27.0,15.98,18.61,4.41,7.65,Safe
22,8,Paige VanZant,28.0,16.57,17.72,4.39,7.65,Safe
22,8,Nyle DiMarco,29.0,17.16,17.71,4.47,7.65,Safe
22,8,Ginger Zee,30.0,17.75,17.73,4.66,7.65,Safe
22,8,Wanya Morris,25.0,14.79,18.57,4.14,7.65,Safe
22,9,Antonio Brown,27.5,19.16,13.93,2.56,21.19,Eliminated
22,9,Paige VanZant,29.5,20.56,21.19,4.94,21.19,Safe
22,9,Nyle DiMarco,28.5,19.86,21.49,4.81,21.19,Safe
22,9,Ginger Zee,28.0,19.51,21.56,4.78,21.19,Safe
22,9,Wanya Morris,30.0,20.91,21.83,5.09,21.19,Safe
22,10,Paige VanZant,29.666600000000003,34.1,32.99,6.58,100.0,Safe
22,10,Nyle DiMarco,28.9998,33.33,33.46,6.6,100.0,Safe
22,10,Ginger Zee,28.333199999999998,32.57,33.55,6.62,100.0,Safe
23,1,Jake T. Austin,22.0,6.67,7.65,7.1,100.0,Safe
23,1,Maureen McCormick,22.0,6.67,7.74,7.16,100.0,Safe
23,1,Marilu Henner,27.0,8.18,7.68,7.14,100.0,Safe
23,1,Ryan Lochte,24.0,7.27,7.68,7.11,100.0,Safe
23,1,Calvin Johnson Jr.,26.0,7.88,7.67,7.12,100.0,Safe
23,1,Laurie Hernandez,31.0,9.39,7.72,7.14,100.0,Safe
23,1,Amber Rose,24.0,7.27,7.67,7.1,100.0,Safe
23,1,Rick Perry,20.0,6.06,7.72,7.16,100.0,Safe
23,1,James Hinchcliffe,31.0,9.39,7.7,7.1,100.0,Safe
23,1,Babyface,26.0,7.88,7.7,7.11,100.0,Safe
23,1,Vanilla Ice,25.0,7.58,7.7,7.12,100.0,Safe
23,1,Jana Kramer,27.0,8.18,7.69,7.12,100.0,Safe
23,1,Terra Jole,25.0,7.58,7.7,7.11,100.0,Safe
23,2,Jake T. Austin,24.0,6.82,3.07,1.04,13.1,Eliminated
23,2,Maureen McCormick,26.0,7.39,8.15,3.64,13.1,Safe
23,2,Marilu Henner,27.0,7.67,8.03,3.64,13.1,Safe
23,2,Ryan Lochte,24.0,6.82,8.37,3.62,13.1,Safe
23,2,Calvin Johnson Jr.,28.0,7.95,7.98,3.69,13.1,Safe
23,2,Laurie Hernandez,32.0,9.09,7.79,3.71,13.1,Safe
23,2,Amber Rose,24.0,6.82,8.35,3.54,13.1,Safe
23,2,Rick Perry,22.0,6.25,8.58,3.51,13.1,Safe
23,2,James Hinchcliffe,29.0,8.24,7.94,3.65,13.1,Safe
23,2,Babyface,30.0,8.52,7.87,3.67,13.1,Safe
23,2,Vanilla Ice,26.0,7.39,8.14,3.59,13.1,Safe
23,2,Jana Kramer,29.0,8.24,7.89,3.64,13.1,Safe
23,2,Terra Jole,31.0,8.81,7.83,3.69,13.1,Safe
23,3,Maureen McCormick,28.0,8.62,8.73,3.77,13.48,Safe
23,3,Marilu Henner,28.0,8.62,8.67,3.79,13.48,Safe
23,3,Ryan Lochte,25.0,7.69,9.24,3.8,13.48,Safe
23,3,Calvin Johnson Jr.,32.0,9.85,8.37,3.86,13.48,Safe
23,3,Laurie Hernandez,31.0,9.54,8.26,3.78,13.48,Safe
23,3,Amber Rose,25.0,7.69,9.16,3.72,13.48,Safe
23,3,Rick Perry,23.0,7.08,3.88,1.19,13.48,Eliminated
23,3,James Hinchcliffe,29.0,8.92,8.49,3.79,13.48,Safe
23,3,Babyface,25.0,7.69,8.88,3.63,13.48,Safe
23,3,Vanilla Ice,23.0,7.08,9.22,3.64,13.48,Safe
23,3,Jana Kramer,26.0,8.0,8.71,3.67,13.48,Safe
23,3,Terra Jole,30.0,9.23,8.37,3.75,13.48,Safe
23,4,Maureen McCormick,24.0,9.2,9.52,3.99,24.2,Safe
23,4,Marilu Henner,21.0,8.05,9.73,3.83,24.2,Safe
23,4,Ryan Lochte,22.0,8.43,10.17,4.0,24.2,Safe
23,4,Calvin Johnson Jr.,23.0,8.81,9.27,3.85,24.2,Safe
23,4,Laurie Hernandez,30.0,11.49,8.77,3.9,24.2,Safe
23,4,Amber Rose,24.0,9.2,9.86,4.04,24.2,Safe
23,4,James Hinchcliffe,28.0,10.73,9.05,4.0,24.2,Safe
23,4,Babyface,18.0,6.9,4.87,1.46,24.2,Eliminated
23,4,Vanilla Ice,23.0,8.81,10.06,4.03,24.2,Safe
23,4,Jana Kramer,23.0,8.81,9.59,3.93,24.2,Safe
23,4,Terra Jole,25.0,9.58,9.12,3.94,24.2,Safe
23,5,Maureen McCormick,24.0,10.43,11.18,4.41,100.0,Safe
23,5,Marilu Henner,27.0,11.74,11.44,4.44,100.0,Safe
23,5,Ryan Lochte,24.0,10.43,11.95,4.53,100.0,Safe
23,5,Calvin Johnson Jr.,24.0,10.43,10.9,4.37,100.0,Safe
23,5,Laurie Hernandez,25.0,10.87,10.31,4.26,100.0,Safe
23,5,Amber Rose,24.0,10.43,11.59,4.47,100.0,Safe
23,5,James Hinchcliffe,29.0,12.61,10.67,4.33,100.0,Safe
23,5,Jana Kramer,26.0,11.3,11.26,4.43,100.0,Safe
23,5,Terra Jole,27.0,11.74,10.71,4.33,100.0,Safe
23,6,Maureen McCormick,31.0,10.16,12.13,4.16,20.04,Safe
23,6,Marilu Henner,34.0,11.15,12.04,4.27,20.04,Safe
23,6,Ryan Lochte,30.0,9.84,12.83,4.29,20.04,Safe
23,6,Calvin Johnson Jr.,37.0,12.13,11.33,4.25,20.04,Safe
23,6,Laurie Hernandez,37.0,12.13,10.84,4.16,20.04,Safe
23,6,Amber Rose,28.0,9.18,6.4,1.69,20.04,Eliminated
23,6,James Hinchcliffe,38.0,12.46,11.03,4.24,20.04,Safe
23,6,Jana Kramer,40.0,13.11,11.52,4.44,20.04,Safe
23,6,Terra Jole,30.0,9.84,11.88,3.99,20.04,Safe
23,7,Maureen McCormick,33.0,11.98,6.81,1.69,13.28,Eliminated
23,7,Marilu Henner,32.0,11.62,14.07,4.25,13.28,Safe
23,7,Ryan Lochte,33.0,11.98,14.44,4.46,13.28,Safe
23,7,Calvin Johnson Jr.,37.0,13.43,12.76,4.3,13.28,Safe
23,7,Laurie Hernandez,34.5,12.52,12.63,4.08,13.28,Safe
23,7,James Hinchcliffe,37.0,13.43,12.57,4.24,13.28,Safe
23,7,Jana Kramer,34.5,12.52,13.19,4.23,13.28,Safe
23,7,Terra Jole,34.5,12.52,13.53,4.35,13.28,Safe
23,8,Marilu Henner,23.0,11.44,17.1,4.36,14.38,Safe
23,8,Ryan Lochte,26.0,12.94,8.97,1.99,14.38,Eliminated
23,8,Calvin Johnson Jr.,30.0,14.93,14.56,4.41,14.38,Safe
23,8,Laurie Hernandez,33.0,16.42,14.07,4.49,14.38,Safe
23,8,James Hinchcliffe,34.9998,17.41,13.91,4.62,14.38,Safe
23,8,Jana Kramer,30.0,14.93,14.91,4.53,14.38,Safe
23,8,Terra Jole,24.0,11.94,16.47,4.31,14.38,Safe
23,9,Marilu Henner,36.0,15.86,11.09,2.11,11.05,Eliminated
23,9,Calvin Johnson Jr.,37.0,16.3,17.8,4.46,11.05,Safe
23,9,Laurie Hernandez,40.0,17.62,16.83,4.48,11.05,Safe
23,9,James Hinchcliffe,36.0,15.86,17.55,4.28,11.05,Safe
23,9,Jana Kramer,40.0,17.62,17.58,4.69,11.05,Safe
23,9,Terra Jole,38.0,16.74,19.16,4.93,11.05,Safe
23,10,Calvin Johnson Jr.,28.0,19.11,22.34,4.62,11.36,Safe
23,10,Laurie Hernandez,30.0,20.48,20.9,4.54,11.36,Safe
23,10,James Hinchcliffe,29.5,20.14,21.59,4.65,11.36,Safe
23,10,Jana Kramer,29.0,19.8,21.8,4.69,11.36,Safe
23,10,Terra Jole,30.0,20.48,13.37,2.31,11.36,Eliminated
23,11,Calvin Johnson Jr.,38.3331,25.19,27.63,5.25,33.76,Safe
23,11,Laurie Hernandez,39.333200000000005,25.85,26.26,5.11,33.76,Safe
23,11,James Hinchcliffe,38.9998,25.63,26.86,5.19,33.76,Safe
23,11,Jana Kramer,35.5,23.33,19.24,3.16,33.76,Eliminated
24,1,Charo,21.0,6.95,8.36,7.69,100.0,Safe
24,1,Mr. T,20.0,6.62,8.35,7.67,100.0,Safe
24,1,Heather Morris,28.0,9.27,8.28,7.61,100.0,Safe
24,1,Nancy Kerrigan,28.0,9.27,8.33,7.63,100.0,Safe
24,1,Bonner Bolton,22.0,7.28,8.33,7.66,100.0,Safe
24,1,Simone Biles,32.0,10.6,8.34,7.64,100.0,Safe
24,1,David Ross,28.0,9.27,8.37,7.72,100.0,Safe
24,1,Rashad Jennings,31.0,10.26,8.35,7.71,100.0,Safe
24,1,Chris Kattan,17.0,5.63,8.37,7.72,100.0,Safe
24,1,Erika Jayne,24.0,7.95,8.33,7.66,100.0,Safe
24,1,Normani,27.0,8.94,8.3,7.65,100.0,Safe
24,1,Nick Viall,24.0,7.95,8.31,7.68,100.0,Safe
24,2,Charo,25.0,7.62,8.96,3.74,19.31,Safe
24,2,Mr. T,22.0,6.71,9.28,3.67,19.31,Safe
24,2,Heather Morris,30.0,9.15,8.52,3.84,19.31,Safe
24,2,Nancy Kerrigan,28.0,8.54,8.69,3.82,19.31,Safe
24,2,Bonner Bolton,28.0,8.54,8.64,3.75,19.31,Safe
24,2,Simone Biles,29.0,8.84,8.64,3.82,19.31,Safe
24,2,David Ross,27.0,8.23,8.8,3.79,19.31,Safe
24,2,Rashad Jennings,32.0,9.76,8.5,3.85,19.31,Safe
24,2,Chris Kattan,22.0,6.71,3.95,1.26,19.31,Eliminated
24,2,Erika Jayne,28.0,8.54,8.7,3.8,19.31,Safe
24,2,Normani,32.0,9.76,8.46,3.87,19.31,Safe
24,2,Nick Viall,25.0,7.62,8.86,3.75,19.31,Safe
24,3,Charo,24.0,7.62,4.48,1.34,16.24,Eliminated
24,3,Mr. T,24.0,7.62,10.48,3.88,16.24,Safe
24,3,Heather Morris,33.0,10.48,9.03,3.91,16.24,Safe
24,3,Nancy Kerrigan,33.0,10.48,9.3,4.02,16.24,Safe
24,3,Bonner Bolton,24.0,7.62,9.99,3.73,16.24,Safe
24,3,Simone Biles,32.0,10.16,9.24,3.98,16.24,Safe
24,3,David Ross,31.0,9.84,9.48,3.98,16.24,Safe
24,3,Rashad Jennings,28.0,8.89,9.36,3.82,16.24,Safe
24,3,Erika Jayne,26.0,8.25,9.73,3.82,16.24,Safe
24,3,Normani,34.0,10.79,9.04,3.95,16.24,Safe
24,3,Nick Viall,26.0,8.25,9.87,3.88,16.24,Safe
24,4,Mr. T,28.0,8.59,5.34,1.43,13.61,Eliminated
24,4,Heather Morris,35.0,10.74,10.02,3.97,13.61,Safe
24,4,Nancy Kerrigan,33.0,10.12,10.38,4.03,13.61,Safe
24,4,Bonner Bolton,32.0,9.82,11.04,4.14,13.61,Safe
24,4,Simone Biles,36.0,11.04,10.12,4.09,13.61,Safe
24,4,David Ross,31.0,9.51,10.65,3.95,13.61,Safe
24,4,Rashad Jennings,39.0,11.96,10.02,4.12,13.61,Safe
24,4,Erika Jayne,30.0,9.2,11.02,3.99,13.61,Safe
24,4,Normani,32.0,9.82,10.2,3.8,13.61,Safe
24,4,Nick Viall,30.0,9.2,11.2,4.06,13.61,Safe
24,5,Heather Morris,34.0,11.18,11.46,4.05,11.29,Safe
24,5,Nancy Kerrigan,36.0,11.84,11.44,4.16,11.29,Safe
24,5,Bonner Bolton,30.0,9.87,12.72,4.1,11.29,Safe
24,5,Simone Biles,38.0,12.5,11.03,4.19,11.29,Safe
24,5,David Ross,29.0,9.54,12.58,4.01,11.29,Safe
24,5,Rashad Jennings,32.0,10.53,11.63,3.96,11.29,Safe
24,5,Erika Jayne,32.0,10.53,5.68,1.48,11.29,Eliminated
24,5,Normani,39.0,12.83,11.09,4.18,11.29,Safe
24,5,Nick Viall,34.0,11.18,12.37,4.25,11.29,Safe
24,6,Heather Morris,37.0,13.75,5.63,1.46,7.66,Eliminated
24,6,Nancy Kerrigan,33.5,12.45,13.14,4.0,7.66,Safe
24,6,Bonner Bolton,31.5,11.71,14.38,4.2,7.66,Safe
24,6,Simone Biles,34.5,12.83,12.66,3.97,7.66,Safe
24,6,David Ross,31.0,11.52,14.41,4.16,7.66,Safe
24,6,Rashad Jennings,35.0,13.01,13.0,4.11,7.66,Safe
24,6,Normani,36.0,13.38,12.51,4.07,7.66,Safe
24,6,Nick Viall,30.5,11.34,14.27,4.11,7.66,Safe
24,7,Nancy Kerrigan,36.0,14.23,7.9,1.87,16.0,Eliminated
24,7,Bonner Bolton,31.0,12.25,16.78,4.38,16.0,Safe
24,7,Simone Biles,39.0,15.42,14.22,4.4,16.0,Safe
24,7,David Ross,32.0,12.65,16.59,4.39,16.0,Safe
24,7,Rashad Jennings,39.0,15.42,14.53,4.45,16.0,Safe
24,7,Normani,42.0,16.6,13.75,4.45,16.0,Safe
24,7,Nick Viall,34.0,13.44,16.22,4.53,16.0,Safe
24,8,Bonner Bolton,29.0,16.62,15.93,2.81,28.22,Eliminated
24,8,Simone Biles,36.0,20.63,20.58,4.91,28.22,Safe
24,8,David Ross,32.5,18.62,23.55,5.18,28.22,Safe
24,8,Rashad Jennings,37.5,21.49,20.59,5.01,28.22,Safe
24,8,Normani,39.5,22.64,19.35,4.97,28.22,Safe
24,9,Simone Biles,40.0,26.4,17.07,2.76,19.69,Eliminated
24,9,David Ross,35.0,23.1,30.13,5.16,19.69,Safe
24,9,Rashad Jennings,38.5,25.41,26.73,4.88,19.69,Safe
24,9,Normani,38.0,25.08,26.07,4.64,19.69,Safe
24,10,David Ross,36.3333,31.5,36.34,6.74,100.0,Safe
24,10,Rashad Jennings,39.6666,34.39,32.23,6.53,100.0,Safe
24,10,Normani,39.333200000000005,34.1,31.42,6.49,100.0,Safe
25,1,Sasha Pieterse,18.0,7.53,7.72,7.17,100.0,Safe
25,1,Frankie Muniz,19.0,7.95,7.67,7.1,100.0,Safe
25,1,Jordan Fisher,22.0,9.21,7.67,7.1,100.0,Safe
25,1,Derek Fisher,18.0,7.53,7.67,7.14,100.0,Safe
25,1,Nikki Bella,20.0,8.37,7.68,7.11,100.0,Safe
25,1,Terrell Owens,15.0,6.28,7.69,7.12,100.0,Safe
25,1,Victoria Arlen,19.0,7.95,7.68,7.1,100.0,Safe
25,1,Barbara Corcoran,14.0,5.86,7.71,7.12,100.0,Safe
25,1,Lindsey Stirling,22.0,9.21,7.71,7.13,100.0,Safe
25,1,Debbie Gibson,17.0,7.11,7.7,7.13,100.0,Safe
25,1,Nick Lachey,18.0,7.53,7.73,7.1,100.0,Safe
25,1,Drew Scott,16.0,6.69,7.69,7.14,100.0,Safe
25,1,Vanessa Lachey,21.0,8.79,7.68,7.11,100.0,Safe
25,2,Sasha Pieterse,22.5,8.23,8.01,3.76,18.71,Safe
25,2,Frankie Muniz,24.0,8.78,7.82,3.73,18.71,Safe
25,2,Jordan Fisher,24.0,8.78,7.85,3.74,18.71,Safe
25,2,Derek Fisher,19.0,6.95,8.23,3.62,18.71,Safe
25,2,Nikki Bella,19.5,7.13,8.17,3.61,18.71,Safe
25,2,Terrell Owens,19.5,7.13,8.24,3.67,18.71,Safe
25,2,Victoria Arlen,22.0,8.04,7.96,3.71,18.71,Safe
25,2,Barbara Corcoran,17.0,6.22,3.42,1.13,18.71,Eliminated
25,2,Lindsey Stirling,22.5,8.23,7.94,3.69,18.71,Safe
25,2,Debbie Gibson,20.5,7.5,8.1,3.66,18.71,Safe
25,2,Nick Lachey,19.0,6.95,8.29,3.64,18.71,Safe
25,2,Drew Scott,20.5,7.5,8.07,3.65,18.71,Safe
25,2,Vanessa Lachey,23.5,8.59,7.91,3.77,18.71,Safe
25,3,Sasha Pieterse,19.0,7.79,9.05,4.01,100.0,Safe
25,3,Frankie Muniz,21.0,8.61,8.85,3.99,100.0,Safe
25,3,Jordan Fisher,25.0,10.25,8.87,3.98,100.0,Safe
25,3,Derek Fisher,21.0,8.61,9.3,4.06,100.0,Safe
25,3,Nikki Bella,21.0,8.61,9.22,4.06,100.0,Safe
25,3,Terrell Owens,21.0,8.61,9.31,4.08,100.0,Safe
25,3,Victoria Arlen,22.0,9.02,8.99,4.0,100.0,Safe
25,3,Lindsey Stirling,27.0,11.07,8.98,4.0,100.0,Safe
25,3,Nick Lachey,21.0,8.61,9.37,4.09,100.0,Safe
25,3,Drew Scott,23.0,9.43,9.12,4.02,100.0,Safe
25,3,Vanessa Lachey,23.0,9.43,8.95,3.99,100.0,Safe
25,4,Sasha Pieterse,24.0,8.86,9.68,3.83,11.6,Safe
25,4,Frankie Muniz,24.0,8.86,9.43,3.72,11.6,Safe
25,4,Jordan Fisher,29.0,10.7,9.11,3.91,11.6,Safe
25,4,Derek Fisher,23.0,8.49,4.01,1.21,11.6,Eliminated
25,4,Nikki Bella,24.0,8.86,9.81,3.89,11.6,Safe
25,4,Terrell Owens,24.0,8.86,9.84,3.85,11.6,Safe
25,4,Victoria Arlen,27.0,9.96,9.29,3.91,11.6,Safe
25,4,Lindsey Stirling,26.0,9.59,9.37,3.9,11.6,Safe
25,4,Nick Lachey,22.0,8.12,10.18,3.81,11.6,Safe
25,4,Drew Scott,24.0,8.86,9.7,3.89,11.6,Safe
25,4,Vanessa Lachey,24.0,8.86,9.58,3.76,11.6,Safe
25,5,Sasha Pieterse,24.0,9.2,4.82,1.38,14.25,Eliminated
25,5,Frankie Muniz,29.0,11.11,10.19,4.09,14.25,Safe
25,5,Jordan Fisher,30.0,11.49,9.81,4.05,14.25,Safe
25,5,Nikki Bella,27.0,10.34,10.67,4.09,14.25,Safe
25,5,Terrell Owens,25.0,9.58,10.93,4.05,14.25,Safe
25,5,Victoria Arlen,27.0,10.34,10.22,3.95,14.25,Safe
25,5,Lindsey Stirling,28.0,10.73,10.16,4.04,14.25,Safe
25,5,Nick Lachey,22.0,8.43,11.59,3.97,14.25,Safe
25,5,Drew Scott,25.0,9.58,10.81,4.02,14.25,Safe
25,5,Vanessa Lachey,24.0,9.2,10.81,3.91,14.25,Safe
25,6,Frankie Muniz,31.0,10.13,11.71,4.05,21.2,Safe
25,6,Jordan Fisher,39.0,12.75,10.71,4.22,21.2,Safe
25,6,Nikki Bella,36.0,11.76,11.77,4.35,21.2,Safe
25,6,Terrell Owens,37.0,12.09,11.89,4.39,21.2,Safe
25,6,Victoria Arlen,31.0,10.13,11.78,4.08,21.2,Safe
25,6,Lindsey Stirling,40.0,13.07,10.99,4.33,21.2,Safe
25,6,Nick Lachey,26.0,8.5,6.94,1.78,21.2,Eliminated
25,6,Drew Scott,30.0,9.8,12.41,4.19,21.2,Safe
25,6,Vanessa Lachey,36.0,11.76,11.81,4.31,21.2,Safe
25,7,Frankie Muniz,30.0,13.95,13.01,4.52,19.09,Safe
25,7,Jordan Fisher,27.0,12.56,12.49,4.17,19.09,Safe
25,7,Nikki Bella,24.0,11.16,7.17,1.8,19.09,Eliminated
25,7,Terrell Owens,24.5,11.4,13.88,4.32,19.09,Safe
25,7,Victoria Arlen,28.5,13.26,13.19,4.44,19.09,Safe
25,7,Lindsey Stirling,25.5,11.86,13.04,4.14,19.09,Safe
25,7,Drew Scott,28.5,13.26,13.83,4.56,19.09,Safe
25,7,Vanessa Lachey,27.0,12.56,13.4,4.38,19.09,Safe
25,8,Frankie Muniz,26.5,16.93,17.69,4.61,14.54,Safe
25,8,Jordan Fisher,30.0,19.17,16.42,4.7,14.54,Safe
25,8,Terrell Owens,25.5,16.29,10.56,2.12,14.54,Eliminated
25,8,Victoria Arlen,24.0,15.34,18.58,4.51,14.54,Safe
25,8,Lindsey Stirling,27.0,17.25,17.55,4.64,14.54,Safe
25,8,Drew Scott,23.5,15.02,19.2,4.57,14.54,Safe
25,9,Frankie Muniz,25.5,18.89,22.12,4.57,13.21,Safe
25,9,Jordan Fisher,29.0,21.48,20.04,4.57,13.21,Safe
25,9,Victoria Arlen,28.0,20.74,13.01,2.33,13.21,Eliminated
25,9,Lindsey Stirling,28.5,21.11,21.06,4.81,13.21,Safe
